mrna,lncrna
1883,149
1883,568
1883,1184
1883,1225
1883,219
1883,518
1883,1073
1883,1387
1883,1338
1883,282
1883,238
1883,781
1883,589
1883,1325
1883,1166
1883,615
1883,4
1883,1022
1883,1383
1883,1263
1883,964
1883,189
1883,461
1883,484
1883,319
1883,1230
1883,213
1883,854
1883,527
1883,65
1883,521
1883,1462
1883,144
1883,640
1883,483
1883,1364
1883,635
1883,1295
1883,1105
1883,1411
1883,203
1883,950
1883,987
1883,1249
1883,1391
1883,687
1883,359
1883,1167
1883,256
1883,923
1883,760
1883,1144
1883,292
1883,215
1883,224
1883,1362
1883,949
1883,1005
1883,1152
228,786
228,788
228,606
228,1015
228,882
228,54
228,121
228,1050
228,561
228,1495
228,1109
228,773
228,603
228,59
228,1215
228,796
228,1140
228,185
228,522
228,1142
228,1101
228,916
228,755
228,740
228,1393
228,194
228,1128
228,322
228,445
228,1048
228,1475
228,236
228,52
228,30
228,497
228,681
228,688
228,287
228,1375
228,55
228,1444
228,834
228,1037
228,915
228,31
228,149
228,1184
228,219
228,123
228,518
228,1073
228,837
228,1387
228,1338
228,282
228,781
228,589
228,1252
228,1325
228,615
228,765
228,1383
228,1263
228,964
228,461
228,484
228,1307
228,797
228,1230
228,65
228,521
228,1462
228,640
228,1364
228,720
228,1295
228,1105
228,1411
228,173
228,203
228,950
228,1391
228,1144
228,292
228,171
228,215
228,334
228,224
228,1412
228,949
228,452
228,272
2482,1470
2482,786
2482,788
2482,1427
2482,606
2482,1015
2482,882
2482,53
2482,787
2482,921
2482,54
2482,121
2482,1050
2482,614
2482,561
2482,1495
2482,1109
2482,773
2482,603
2482,59
2482,1215
2482,188
2482,796
2482,1140
2482,185
2482,522
2482,476
2482,1142
2482,1101
2482,916
2482,755
2482,740
2482,1393
2482,66
2482,1128
2482,138
2482,322
2482,445
2482,1048
2482,1475
2482,52
2482,30
2482,1300
2482,497
2482,681
2482,688
2482,287
2482,1375
2482,55
2482,1444
2482,834
2482,1037
2482,1363
2482,915
2482,31
2482,785
2482,149
2482,568
2482,1184
2482,1225
2482,219
2482,123
2482,518
2482,1073
2482,837
2482,1387
2482,1338
2482,282
2482,238
2482,781
2482,589
2482,1252
2482,1325
2482,1166
2482,615
2482,1022
2482,765
2482,1383
2482,1263
2482,964
2482,189
2482,461
2482,484
2482,1307
2482,797
2482,319
2482,1230
2482,213
2482,854
2482,527
2482,65
2482,521
2482,1462
2482,144
2482,932
2482,640
2482,483
2482,1297
2482,1364
2482,720
2482,635
2482,1295
2482,1105
2482,1149
2482,1411
2482,173
2482,203
2482,950
2482,1249
2482,1391
2482,687
2482,359
2482,1167
2482,923
2482,760
2482,1144
2482,292
2482,215
2482,95
2482,224
2482,1412
2482,1362
2482,949
2482,1005
2482,452
2482,108
2482,666
1529,786
1529,788
1529,1427
1529,606
1529,1015
1529,882
1529,54
1529,121
1529,1050
1529,614
1529,561
1529,1109
1529,773
1529,603
1529,59
1529,1215
1529,796
1529,1140
1529,185
1529,522
1529,476
1529,1142
1529,1101
1529,916
1529,755
1529,740
1529,1393
1529,1128
1529,322
1529,445
1529,1048
1529,52
1529,497
1529,681
1529,688
1529,1375
1529,55
1529,834
1529,1037
1529,1363
1529,915
1529,149
1529,369
1529,1184
1529,219
1529,123
1529,518
1529,1073
1529,1387
1529,282
1529,781
1529,589
1529,1325
1529,615
1529,765
1529,1383
1529,1263
1529,964
1529,461
1529,484
1529,1307
1529,521
1529,1462
1529,640
1529,483
1529,1364
1529,635
1529,1105
1529,1411
1529,203
1529,950
1529,1391
1529,1144
1529,292
1529,215
1529,224
1529,1412
1529,949
1830,1259
1830,959
1830,288
1830,532
1830,226
1830,1142
1830,194
1830,236
1830,497
1830,1444
1830,742
1830,785
1830,1252
1830,327
1830,461
1830,65
1830,720
585,1470
585,820
585,786
585,788
585,1427
585,606
585,1015
585,882
585,53
585,787
585,921
585,54
585,121
585,1050
585,561
585,1495
585,1109
585,773
585,850
585,59
585,1215
585,188
585,796
585,1140
585,185
585,522
585,476
585,1142
585,1101
585,916
585,755
585,740
585,1393
585,66
585,1128
585,322
585,445
585,1048
585,1475
585,52
585,30
585,1300
585,497
585,287
585,1375
585,55
585,1037
585,1363
585,915
585,31
585,149
585,1184
585,518
585,1073
585,1338
585,282
585,589
585,1325
585,1166
585,615
585,1383
585,1263
585,964
585,189
585,461
585,484
585,1230
585,854
585,144
585,483
585,1364
585,1295
585,1411
585,203
585,1167
585,923
585,1144
585,292
585,215
585,224
246,283
246,463
246,653
246,154
246,126
246,1480
246,1175
246,646
246,36
246,474
246,898
246,1292
246,1286
246,381
246,455
246,1291
246,1038
246,641
246,1023
246,610
246,32
246,1314
246,1060
246,806
246,566
2140,744
963,1470
963,786
963,788
963,606
963,882
963,532
963,121
963,561
963,1109
963,1142
963,916
963,740
963,1393
963,322
963,1048
963,52
963,497
963,681
963,688
963,55
963,1444
963,915
963,149
963,219
963,518
963,1252
963,1383
963,964
963,461
963,484
963,1364
963,173
1391,87
1027,532
1027,1109
1027,1142
1027,916
1027,740
1027,1393
1027,497
1027,742
1027,915
1027,785
1027,837
1027,327
1027,461
1027,65
1027,720
2344,1470
2344,786
2344,788
2344,1427
2344,606
2344,1015
2344,882
2344,53
2344,787
2344,921
2344,54
2344,121
2344,1050
2344,614
2344,561
2344,1495
2344,1109
2344,773
2344,603
2344,59
2344,1215
2344,188
2344,796
2344,1140
2344,185
2344,522
2344,476
2344,1142
2344,1101
2344,916
2344,755
2344,740
2344,1393
2344,66
2344,194
2344,1128
2344,138
2344,322
2344,445
2344,1048
2344,1475
2344,52
2344,30
2344,497
2344,681
2344,688
2344,287
2344,1375
2344,55
2344,1444
2344,834
2344,1037
2344,1363
2344,915
2344,31
2344,785
2344,149
2344,568
2344,1184
2344,219
2344,123
2344,518
2344,1073
2344,837
2344,1387
2344,1338
2344,282
2344,238
2344,781
2344,589
2344,1252
2344,1325
2344,1166
2344,615
2344,1022
2344,765
2344,1383
2344,1263
2344,964
2344,189
2344,327
2344,461
2344,484
2344,1307
2344,797
2344,319
2344,1230
2344,213
2344,854
2344,527
2344,65
2344,521
2344,1462
2344,144
2344,932
2344,640
2344,483
2344,1297
2344,1364
2344,720
2344,635
2344,1295
2344,1105
2344,1149
2344,1411
2344,173
2344,98
2344,203
2344,950
2344,1249
2344,1391
2344,687
2344,1167
2344,1144
2344,292
2344,215
2344,95
2344,224
2344,608
2344,1412
2344,1362
2344,949
2344,1005
2344,452
2344,108
2344,272
2344,666
1388,121
1388,219
1388,123
1388,765
1388,1307
1388,640
1388,1364
1388,171
1422,570
822,1470
822,786
822,788
822,959
822,606
822,532
822,121
822,1109
822,603
822,850
822,1142
822,916
822,740
822,1393
822,194
822,322
822,1048
822,236
822,497
822,681
822,688
822,55
822,1444
822,834
822,915
822,369
822,1184
822,219
822,123
822,1073
822,837
822,1387
822,589
822,1252
822,615
822,765
822,1383
822,964
822,461
822,484
822,797
822,65
822,1297
822,1364
822,720
204,786
204,788
204,1015
204,882
204,53
204,561
204,1109
204,1215
204,1101
204,1393
204,66
204,1128
204,1048
204,1225
204,282
204,1263
204,760
204,215
24,1470
24,820
24,786
24,788
24,1427
24,606
24,288
24,1015
24,882
24,53
24,787
24,921
24,54
24,121
24,1050
24,614
24,561
24,1495
24,1109
24,773
24,603
24,850
24,494
24,59
24,1215
24,188
24,796
24,1140
24,185
24,522
24,476
24,1142
24,1101
24,916
24,755
24,740
24,1393
24,66
24,1128
24,138
24,322
24,445
24,789
24,1048
24,1475
24,52
24,30
24,1300
24,497
24,681
24,688
24,967
24,287
24,1375
24,55
24,1444
24,834
24,1037
24,1363
24,915
24,31
24,785
24,149
24,568
24,1184
24,1225
24,219
24,123
24,518
24,1073
24,837
24,1387
24,1338
24,282
24,238
24,781
24,589
24,1252
24,1325
24,1166
24,615
24,4
24,1022
24,765
24,1383
24,1263
24,964
24,189
24,461
24,484
24,1307
24,319
24,1230
24,213
24,854
24,527
24,65
24,521
24,1462
24,144
24,932
24,640
24,483
24,1297
24,1450
24,1364
24,635
24,1295
24,1105
24,1149
24,1411
24,173
24,98
24,203
24,950
24,987
24,1249
24,1391
24,687
24,359
24,1167
24,923
24,760
24,1144
24,292
24,215
24,224
24,1412
24,1362
24,949
24,1005
24,452
24,666
1759,1470
1759,786
1759,788
1759,606
1759,288
1759,1015
1759,882
1759,787
1759,54
1759,121
1759,1050
1759,614
1759,561
1759,1495
1759,1109
1759,773
1759,603
1759,59
1759,1215
1759,796
1759,1140
1759,185
1759,522
1759,476
1759,1142
1759,1101
1759,916
1759,755
1759,740
1759,1393
1759,66
1759,194
1759,1128
1759,322
1759,445
1759,1048
1759,1475
1759,52
1759,30
1759,497
1759,681
1759,688
1759,967
1759,287
1759,1375
1759,55
1759,1444
1759,834
1759,1037
1759,915
1759,31
1759,785
1759,149
1759,568
1759,1184
1759,219
1759,518
1759,1073
1759,837
1759,1387
1759,1338
1759,589
1759,1252
1759,1325
1759,765
1759,1383
1759,1263
1759,964
1759,461
1759,484
1759,1307
1759,1230
1759,65
1759,1462
1759,640
1759,1364
1759,1295
1759,1105
1759,1411
1759,203
1759,950
1759,1144
1759,292
1759,215
1759,224
1759,608
1759,949
1759,452
1759,272
1541,1223
666,1171
1777,194
1777,837
1147,786
1147,788
1147,1427
1147,606
1147,1015
1147,882
1147,53
1147,787
1147,921
1147,54
1147,121
1147,1050
1147,614
1147,561
1147,1495
1147,1109
1147,773
1147,603
1147,59
1147,1215
1147,188
1147,796
1147,1140
1147,185
1147,522
1147,476
1147,1142
1147,1101
1147,916
1147,755
1147,740
1147,1393
1147,66
1147,1128
1147,138
1147,322
1147,445
1147,1048
1147,1475
1147,52
1147,30
1147,497
1147,688
1147,1375
1147,55
1147,1037
1147,1363
1147,915
1147,149
1147,1184
1147,219
1147,518
1147,1073
1147,1338
1147,282
1147,238
1147,781
1147,589
1147,1325
1147,615
1147,4
1147,1383
1147,1263
1147,964
1147,189
1147,461
1147,484
1147,319
1147,1230
1147,854
1147,1462
1147,144
1147,640
1147,483
1147,1364
1147,635
1147,1295
1147,1105
1147,1411
1147,203
1147,950
1147,1249
1147,687
1147,769
1147,1167
1147,923
1147,1144
1147,292
1147,215
1147,224
1147,1362
1147,949
1147,1005
1147,1152
231,786
231,788
231,606
231,1015
231,882
231,53
231,54
231,121
231,561
231,1495
231,1109
231,773
231,59
231,1215
231,796
231,522
231,476
231,1142
231,1101
231,916
231,755
231,740
231,1393
231,66
231,1128
231,322
231,445
231,1048
231,52
231,30
231,497
231,1375
231,55
231,568
231,1184
231,518
231,1338
231,1325
231,461
231,484
231,319
231,1230
231,144
231,640
231,1364
231,1295
231,203
231,1249
231,292
231,215
377,786
377,788
377,1427
377,606
377,1015
377,882
377,53
377,921
377,54
377,121
377,1050
377,561
377,1495
377,1109
377,145
377,773
377,425
377,603
377,59
377,1215
377,188
377,1140
377,185
377,522
377,476
377,1142
377,1101
377,916
377,755
377,740
377,1393
377,1128
377,138
377,322
377,445
377,1048
377,1475
377,52
377,30
377,497
377,681
377,688
377,1375
377,55
377,1444
377,1037
377,1363
377,915
377,149
377,1184
377,219
377,123
377,518
377,1073
377,282
377,238
377,589
377,1325
377,615
377,1383
377,1263
377,964
377,189
377,461
377,484
377,1307
377,1230
377,521
377,1462
377,640
377,483
377,1364
377,635
377,1295
377,1105
377,321
377,1411
377,173
377,203
377,950
377,1249
377,769
377,256
377,1144
377,215
377,224
377,1412
377,949
377,1005
377,452
377,1152
377,666
1168,1470
1168,820
1168,786
1168,788
1168,959
1168,1427
1168,606
1168,1015
1168,882
1168,532
1168,53
1168,787
1168,921
1168,54
1168,121
1168,1050
1168,561
1168,1495
1168,1109
1168,773
1168,603
1168,850
1168,59
1168,1215
1168,1140
1168,185
1168,522
1168,1142
1168,1101
1168,916
1168,755
1168,740
1168,1393
1168,66
1168,194
1168,1128
1168,322
1168,445
1168,1048
1168,1475
1168,52
1168,30
1168,497
1168,287
1168,55
1168,1037
1168,242
1168,915
1168,31
1168,149
1168,1184
1168,219
1168,518
1168,1073
1168,1387
1168,589
1168,1166
1168,615
1168,765
1168,1383
1168,964
1168,461
1168,484
1168,65
1168,640
1168,1364
1168,1411
1168,173
1168,203
1637,1217
1637,1047
756,1164
909,532
909,1109
909,226
909,1142
909,916
909,740
909,1393
909,194
909,1048
909,236
909,497
909,681
909,688
909,287
909,55
909,1444
909,742
909,834
909,915
909,31
909,785
909,518
909,837
909,1017
909,1252
909,615
909,765
909,1383
909,964
909,327
909,461
909,484
909,797
909,709
909,65
909,1200
909,1364
909,720
909,173
909,950
909,215
909,95
909,608
909,949
909,452
909,272
2511,786
2511,788
2511,1015
2511,882
2511,121
2511,561
2511,1495
2511,1109
2511,773
2511,1215
2511,522
2511,1142
2511,1101
2511,916
2511,740
2511,1393
2511,66
2511,322
2511,445
2511,1048
2511,236
2511,52
2511,30
2511,497
2511,688
2511,1375
2511,55
2511,1444
2511,915
2511,31
2511,785
2511,1184
2511,123
2511,518
2511,1073
2511,1387
2511,1338
2511,589
2511,615
2511,765
2511,1383
2511,1263
2511,964
2511,327
2511,461
2511,484
2511,797
2511,1230
2511,854
2511,527
2511,65
2511,1462
2511,144
2511,932
2511,640
2511,1364
2511,720
2511,1295
2511,1149
2511,1411
2511,173
2511,203
2511,950
2511,1249
2511,1144
2511,292
2511,215
2511,949
2511,452
2511,108
1115,1251
1198,1470
1198,820
1198,786
1198,788
1198,1427
1198,606
1198,1015
1198,882
1198,532
1198,53
1198,787
1198,921
1198,54
1198,121
1198,1050
1198,561
1198,1495
1198,1109
1198,773
1198,850
1198,59
1198,1215
1198,188
1198,1140
1198,185
1198,522
1198,1142
1198,1101
1198,916
1198,755
1198,740
1198,1393
1198,66
1198,194
1198,1128
1198,322
1198,445
1198,1048
1198,1475
1198,236
1198,52
1198,30
1198,1300
1198,497
1198,681
1198,688
1198,287
1198,1375
1198,55
1198,1444
1198,834
1198,1037
1198,242
1198,915
1198,31
1198,785
1198,149
1198,1184
1198,1225
1198,219
1198,123
1198,518
1198,1073
1198,1387
1198,1338
1198,282
1198,589
1198,1252
1198,1325
1198,1166
1198,615
1198,765
1198,1383
1198,1263
1198,964
1198,461
1198,484
1198,1307
1198,797
1198,1230
1198,65
1198,521
1198,1462
1198,144
1198,932
1198,640
1198,483
1198,1364
1198,720
1198,1295
1198,1411
1198,173
1198,203
1198,950
1198,1249
1198,1144
1198,292
1198,215
1198,1412
1198,949
1198,452
1198,272
1229,786
1229,788
1229,1427
1229,606
1229,1015
1229,882
1229,53
1229,787
1229,921
1229,54
1229,121
1229,1050
1229,614
1229,561
1229,1495
1229,1109
1229,773
1229,603
1229,59
1229,1215
1229,796
1229,1140
1229,185
1229,522
1229,476
1229,1142
1229,1101
1229,916
1229,755
1229,740
1229,1393
1229,66
1229,1128
1229,138
1229,322
1229,445
1229,1048
1229,1475
1229,52
1229,30
1229,497
1229,681
1229,688
1229,287
1229,1375
1229,55
1229,834
1229,1037
1229,1363
1229,915
1229,31
1229,149
1229,1184
1229,219
1229,123
1229,518
1229,1073
1229,837
1229,1387
1229,1338
1229,282
1229,781
1229,589
1229,1325
1229,615
1229,4
1229,765
1229,1383
1229,1263
1229,964
1229,461
1229,484
1229,1307
1229,319
1229,1230
1229,1462
1229,640
1229,483
1229,1364
1229,1295
1229,1105
1229,1411
1229,173
1229,203
1229,950
1229,1249
1229,1391
1229,687
1229,1167
1229,1144
1229,292
1229,215
1229,1362
1229,949
549,1174
674,786
674,788
674,606
674,532
674,54
674,121
674,1109
674,603
674,1142
674,916
674,740
674,1393
674,194
674,1048
674,236
674,30
674,497
674,681
674,287
674,55
674,834
674,242
674,915
674,149
674,369
674,219
674,123
674,518
674,837
674,1387
674,1338
674,589
674,615
674,765
674,1383
674,964
674,461
674,484
674,1307
674,65
674,640
674,1297
674,1364
674,1105
674,173
674,950
674,1391
674,292
674,949
674,272
392,786
392,788
392,1427
392,606
392,1015
392,882
392,121
392,1050
392,561
392,1495
392,1109
392,773
392,603
392,59
392,1215
392,188
392,796
392,1140
392,185
392,522
392,476
392,1142
392,1101
392,916
392,755
392,740
392,1393
392,1128
392,138
392,322
392,445
392,1048
392,1475
392,52
392,30
392,497
392,681
392,688
392,1375
392,55
392,1444
392,1037
392,1363
392,915
392,149
392,1184
392,219
392,123
392,518
392,1073
392,1387
392,282
392,238
392,589
392,1325
392,615
392,765
392,1383
392,1263
392,964
392,189
392,461
392,484
392,1307
392,1230
392,854
392,65
392,521
392,1462
392,144
392,640
392,483
392,1364
392,635
392,1295
392,1105
392,1411
392,173
392,203
392,950
392,1249
392,769
392,1144
392,292
392,215
392,224
392,1412
392,949
392,1005
392,452
392,1152
392,666
109,282
1129,405
1129,739
484,532
484,1109
484,1142
484,916
484,740
484,194
484,1048
484,236
484,497
484,688
484,1444
484,834
484,915
484,31
484,992
484,1387
484,765
484,964
484,461
484,484
484,797
484,1296
484,65
484,1297
484,1364
484,720
484,173
484,215
484,95
484,949
484,272
60,820
60,1015
60,882
60,188
60,1101
60,755
60,1128
60,322
60,1048
60,1475
60,30
60,1375
60,55
60,31
60,764
60,1166
60,615
60,996
60,484
60,854
60,144
60,98
60,687
60,769
60,1152
2244,178
2244,263
2244,748
2244,1241
182,992
153,1470
153,786
153,788
153,1427
153,606
153,1015
153,882
153,532
153,53
153,921
153,54
153,121
153,1050
153,561
153,1495
153,1109
153,773
153,603
153,59
153,1215
153,1140
153,185
153,522
153,476
153,1142
153,1101
153,916
153,755
153,740
153,1393
153,66
153,194
153,1128
153,322
153,445
153,1048
153,236
153,52
153,30
153,497
153,681
153,688
153,287
153,1375
153,55
153,1444
153,834
153,1037
153,915
153,31
153,785
153,149
153,1184
153,219
153,123
153,518
153,1073
153,837
153,1387
153,1338
153,282
153,781
153,1017
153,589
153,1252
153,1325
153,615
153,765
153,1383
153,1263
153,964
153,327
153,461
153,484
153,1307
153,797
153,1230
153,527
153,65
153,521
153,1462
153,640
153,1297
153,1364
153,720
153,635
153,1295
153,1105
153,1411
153,173
153,203
153,950
153,1249
153,1144
153,292
153,171
153,215
153,334
153,224
153,608
153,1412
153,949
153,452
153,272
1911,614
1911,59
1911,1215
1911,796
1911,522
1911,1142
1911,1393
1911,1128
1911,497
1911,1325
1911,4
1911,319
1874,786
1874,788
1874,1427
1874,606
1874,1015
1874,882
1874,53
1874,787
1874,921
1874,54
1874,121
1874,1050
1874,614
1874,561
1874,1495
1874,1109
1874,773
1874,603
1874,59
1874,1215
1874,188
1874,796
1874,1140
1874,185
1874,522
1874,476
1874,1142
1874,1101
1874,916
1874,755
1874,740
1874,1393
1874,66
1874,1128
1874,138
1874,322
1874,445
1874,1048
1874,1475
1874,52
1874,30
1874,497
1874,681
1874,688
1874,287
1874,1375
1874,55
1874,1444
1874,834
1874,1037
1874,1363
1874,915
1874,31
1874,149
1874,1184
1874,219
1874,123
1874,518
1874,1073
1874,1387
1874,1338
1874,282
1874,238
1874,781
1874,589
1874,1325
1874,1166
1874,615
1874,1383
1874,1263
1874,964
1874,189
1874,461
1874,484
1874,1307
1874,319
1874,1230
1874,854
1874,521
1874,1462
1874,144
1874,640
1874,483
1874,364
1874,1364
1874,635
1874,1295
1874,64
1874,1105
1874,321
1874,1411
1874,173
1874,98
1874,203
1874,950
1874,1249
1874,1391
1874,687
1874,769
1874,359
1874,1167
1874,923
1874,1144
1874,292
1874,215
1874,224
1874,1412
1874,1362
1874,949
1874,452
1874,1152
1874,666
2093,561
2093,1109
2093,1142
2093,916
2093,740
2093,1393
2093,66
2093,322
2093,1048
2093,30
2093,497
2093,681
2093,55
2093,1444
2093,31
2093,785
2093,568
2093,1184
2093,518
2093,837
2093,1338
2093,589
2093,615
2093,964
2093,327
2093,461
2093,484
2093,797
2093,65
2093,1364
2093,720
2093,1249
2093,215
2093,299
2093,949
1702,619
1948,1427
1948,606
1948,882
1948,121
1948,561
1948,1109
1948,1215
1948,188
1948,476
1948,1142
1948,916
1948,740
1948,1393
1948,322
1948,1048
1948,497
1948,681
1948,688
1948,1375
1948,55
1948,1444
1948,1037
1948,785
1948,149
1948,1184
1948,219
1948,518
1948,1073
1948,238
1948,1252
1948,615
1948,1383
1948,1263
1948,964
1948,189
1948,461
1948,484
1948,1307
1948,521
1948,1462
1948,640
1948,483
1948,1364
1948,635
1948,203
1948,950
1948,1144
1948,215
1948,224
1948,949
1948,1005
1948,452
1948,666
394,121
394,1142
394,916
394,740
394,194
394,1048
394,497
394,688
394,55
394,834
394,915
394,149
394,219
394,123
394,518
394,1073
394,837
394,1387
394,589
394,615
394,765
394,1383
394,964
394,484
394,1307
394,65
394,1462
394,640
394,1364
394,1105
394,950
394,171
394,1412
394,949
394,452
394,272
1966,786
1966,788
1966,1427
1966,606
1966,1015
1966,882
1966,53
1966,787
1966,921
1966,54
1966,121
1966,1050
1966,614
1966,561
1966,1495
1966,1109
1966,773
1966,603
1966,59
1966,1215
1966,188
1966,796
1966,1140
1966,185
1966,522
1966,476
1966,1142
1966,1101
1966,916
1966,755
1966,740
1966,1393
1966,66
1966,1128
1966,138
1966,322
1966,445
1966,1048
1966,1475
1966,52
1966,30
1966,497
1966,681
1966,688
1966,1375
1966,55
1966,834
1966,1037
1966,1363
1966,915
1966,31
1966,149
1966,568
1966,1184
1966,219
1966,123
1966,518
1966,1073
1966,1387
1966,1338
1966,282
1966,238
1966,781
1966,589
1966,1325
1966,615
1966,4
1966,1383
1966,1263
1966,964
1966,189
1966,461
1966,484
1966,1307
1966,319
1966,1230
1966,854
1966,521
1966,1462
1966,144
1966,640
1966,483
1966,1364
1966,635
1966,1295
1966,1105
1966,1411
1966,203
1966,950
1966,987
1966,1249
1966,1391
1966,687
1966,769
1966,359
1966,1167
1966,1246
1966,923
1966,760
1966,1144
1966,292
1966,215
1966,224
1966,1362
1966,949
1966,1005
1966,1152
1966,666
779,992
779,1087
779,1086
2124,603
763,122
763,87
763,846
1389,786
1389,788
1389,1427
1389,606
1389,1015
1389,882
1389,53
1389,921
1389,54
1389,121
1389,1050
1389,561
1389,1495
1389,1109
1389,773
1389,603
1389,59
1389,1215
1389,188
1389,796
1389,1140
1389,185
1389,522
1389,476
1389,1142
1389,1101
1389,916
1389,755
1389,740
1389,1393
1389,66
1389,1128
1389,138
1389,322
1389,445
1389,1048
1389,1475
1389,52
1389,30
1389,497
1389,681
1389,688
1389,287
1389,1375
1389,55
1389,1444
1389,834
1389,1037
1389,1363
1389,915
1389,31
1389,785
1389,149
